,Race Index,Pla.,Date,RC/Track/ Course,Dist.,G,Race Class,Dr.,Rtg.,Trainer,Jockey,LBW,Win Odds,Act. Wt.,Running Position,Finish Time,Declar. Horse Wt.,Gear,horse,season,N_RaceIndex
11044,324,02,07/01/24,"ST / Turf / ""B+2""",1600,G,2,8,88,P F Yiu,A Badel,2-3/4,39,123,8 9 9 2,1.34.90,1196,B/TT,2021_G356,23/24,23/24_324
11045,265,04,20/12/23,"HV / Turf / ""C""",1650,G,2,4,90,P F Yiu,J McDonald,2-1/2,12,127,6 7 7 4,1.41.63,1181,B/TT,2021_G356,23/24,23/24_265
11046,231,07,06/12/23,"HV / Turf / ""A""",1800,G,2,2,92,P F Yiu,H Doyle,4-1/2,10,128,10 10 11 12 7,1.50.26,1179,B/TT1,2021_G356,23/24,23/24_231
11047,201,10,26/11/23,"ST / Turf / ""C""",1600,G,1,8,93,P F Yiu,A Atzeni,5-1/4,27,123,8 8 8 10,1.35.52,1195,B,2021_G356,23/24,23/24_201
11048,117,10,25/10/23,ST / AWT,1650,GD,2,11,93,P F Yiu,L Hewitson,11-1/4,22,129,10 10 11 10,1.39.82,1197,B,2021_G356,23/24,23/24_117
11049,062,02,01/10/23,"ST / Turf / ""C+3""",1600,G,2,9,92,P F Yiu,H Bowman,1/2,9,130,6 5 4 2,1.34.52,1177,B,2021_G356,23/24,23/24_062
11050,036,04,20/09/23,"HV / Turf / ""B""",1650,G,2,9,92,P F Yiu,A Atzeni,1-1/2,13,127,9 10 10 4,1.39.41,1171,B,2021_G356,23/24,23/24_036
11051,834,07,16/07/23,"ST / Turf / ""A""",1600,G,1,10,92,P F Yiu,M F Poon,3-3/4,32,118,11 11 8 7,1.35.51,1172,B,2021_G356,22/23,22/23_834
11052,767,03,25/06/23,"ST / Turf / ""A""",1800,G,G3,1,91,P F Yiu,M Dee,3/4,8.7,115,4 4 5 5 3,1.49.06,1187,B,2021_G356,22/23,22/23_767
11053,681,04,21/05/23,"ST / Turf / ""C+3""",1600,G,2,11,91,P F Yiu,A Badel,1-3/4,21,131,7 8 8 4,1.34.49,1192,B,2021_G356,22/23,22/23_681
11054,606,05,23/04/23,"ST / Turf / ""C+3""",1800,G,2,10,91,P F Yiu,S De Sousa,5-1/2,29,127,11 11 10 11 5,1.48.16,1184,B,2021_G356,22/23,22/23_606
11055,541,01,02/04/23,"ST / Turf / ""A+3""",1600,G,2,4,86,P F Yiu,A Badel,N,5.4,123,6 6 5 1,1.37.39,1173,B,2021_G356,22/23,22/23_541
11056,471,05,05/03/23,"ST / Turf / ""B+2""",1800,G,2,10,86,P F Yiu,K C Leung,2-3/4,9.9,120,11 11 10 10 5,1.48.93,1177,B,2021_G356,22/23,22/23_471
11057,447,03,26/02/23,"ST / Turf / ""A+3""",1600,GF,2,5,86,P F Yiu,A Badel,2,28,122,5 6 6 3,1.33.72,1193,B,2021_G356,22/23,22/23_447
11058,350,04,21/01/23,"ST / Turf / ""B""",1600,G,2,2,86,P F Yiu,A Badel,2-3/4,8,123,6 5 6 4,1.35.19,1205,B,2021_G356,22/23,22/23_350
11059,282,08,28/12/22,"HV / Turf / ""C+3""",2200,G,2,5,86,P F Yiu,K C Leung,8-3/4,6.3,123,5 5 5 5 6 8,2.18.07,1202,B,2021_G356,22/23,22/23_282
11060,232,01,07/12/22,"HV / Turf / ""A""",1800,G,2,11,80,P F Yiu,H Doyle,SH,10,115,12 12 12 12 1,1.48.11,1186,B,2021_G356,22/23,22/23_232
11061,195,03,23/11/22,"HV / Turf / ""C""",1650,G,3,9,80,P F Yiu,H Bowman,1,7.4,135,9 9 10 3,1.39.99,1192,B,2021_G356,22/23,22/23_195
11062,124,07,26/10/22,ST / AWT,1650,GD,2,6,81,P F Yiu,M F Poon,2-1/2,16,113,6 6 6 7,1.39.43,1191,B,2021_G356,22/23,22/23_124
11063,083,09,09/10/22,"ST / Turf / ""A""",1400,G,2,2,82,P F Yiu,K C Leung,3-1/4,21,120,9 9 11 9,1.21.67,1204,B,2021_G356,22/23,22/23_083
11064,009,05,11/09/22,"ST / Turf / ""A""",1400,G,2,1,82,P F Yiu,K C Leung,1-3/4,7.6,119,5 5 5 5,1.22.19,1202,B,2021_G356,22/23,22/23_009
11065,814,03,10/07/22,"ST / Turf / ""C+3""",1200,G,3,1,80,P F Yiu,M F Poon,3/4,39,133,10 7 3,1.09.26,1193,B,2021_G356,21/22,21/22_814
11066,756,13,19/06/22,"ST / Turf / ""A""",1200,G,3,13,80,P F Yiu,C Y Ho,14-1/4,21,133,9 14 13,1.11.78,1186,B1,2021_G356,21/22,21/22_756
11067,331,03,10/01/24,"HV / Turf / ""B""",1800,G,3,5,79,P F Yiu,L Hewitson,SH,22,135,1 1 1 1 3,1.50.46,1133,CP/TT,2020_E192,23/24,23/24_331
11068,229,04,06/12/23,"HV / Turf / ""A""",1650,G,3,10,79,P F Yiu,T Marquand,3-3/4,18,134,2 2 2 4,1.41.31,1130,CP/TT,2020_E192,23/24,23/24_229
11069,175,08,15/11/23,"HV / Turf / ""B""",1650,G,3,9,79,P F Yiu,L Hewitson,4-3/4,10,135,2 2 2 8,1.40.26,1137,CP/TT,2020_E192,23/24,23/24_175
11070,128,01,29/10/23,"HV / Turf / ""C""",1650,G,3,2,72,P F Yiu,L Hewitson,1-1/4,3.9,128,3 3 3 1,1.41.53,1134,CP/TT,2020_E192,23/24,23/24_128
11071,015,03,13/09/23,"HV / Turf / ""A""",1650,G,3,8,72,P F Yiu,Z Purton,2,2.5,130,3 3 3 3,1.40.78,1140,CP/TT,2020_E192,23/24,23/24_015
11072,778,01,28/06/23,"HV / Turf / ""C""",1650,G,3,8,64,P F Yiu,M Dee,2,8.4,120,1 1 1 1,1.39.99,1123,CP/TT,2020_E192,22/23,22/23_778
11073,705,01,31/05/23,"HV / Turf / ""C+3""",1650,GF,4,8,58,P F Yiu,Z Purton,1-3/4,2.7,135,2 2 2 1,1.39.51,1119,CP/TT,2020_E192,22/23,22/23_705
11074,630,02,03/05/23,"HV / Turf / ""A""",1650,G,4,7,56,P F Yiu,H Bentley,SH,3.5,131,2 2 2 2,1.40.49,1139,CP2/TT,2020_E192,22/23,22/23_630
11075,574,02,12/04/23,"HV / Turf / ""B""",1650,G,4,2,55,P F Yiu,H Bentley,1-1/4,2.4,130,1 1 1 2,1.40.01,1132,TT,2020_E192,22/23,22/23_574
11076,496,02,15/03/23,"HV / Turf / ""C""",1650,G,4,11,53,P F Yiu,H Bentley,HD,5.5,130,1 1 1 2,1.40.05,1136,TT,2020_E192,22/23,22/23_496
11077,420,01,15/02/23,"HV / Turf / ""C""",1650,GF,4,6,45,P F Yiu,H Bentley,3,3.5,120,1 1 1 1,1.39.98,1137,TT,2020_E192,22/23,22/23_420
11078,334,04,15/01/23,"ST / Turf / ""A""",1400,G,4,12,46,P F Yiu,H Bentley,1-1/2,6.4,121,1 1 1 4,1.23.50,1146,TT,2020_E192,22/23,22/23_334
11079,314,11,08/01/23,"ST / Turf / ""C+3""",1400,G,4,5,48,P F Yiu,K C Leung,6,3.9,124,3 2 2 11,1.23.05,1150,TT,2020_E192,22/23,22/23_314
11080,255,04,18/12/22,"ST / Turf / ""C+3""",1400,G,4,14,48,P F Yiu,K C Leung,2-1/2,6.4,125,3 2 2 4,1.22.35,1153,TT,2020_E192,22/23,22/23_255
11081,181,02,20/11/22,"ST / Turf / ""B+2""",1400,GF,4,14,46,P F Yiu,K C Leung,1-1/4,11,121,3 1 1 2,1.21.52,1132,TT,2020_E192,22/23,22/23_181
11082,113,07,23/10/22,"ST / Turf / ""B+2""",1400,GF,4,5,48,P F Yiu,M Chadwick,3,8,123,8 9 8 7,1.22.50,1128,TT2,2020_E192,22/23,22/23_113
11083,058,06,01/10/22,"ST / Turf / ""C+3""",1400,G,4,5,48,P F Yiu,M F Poon,2-1/4,18,121,1 2 1 6,1.22.03,1140,H-/XB-/TT-,2020_E192,22/23,22/23_058
11084,420,11,12/02/22,ST / AWT,1650,GD,4,10,54,P F Yiu,K C Leung,9-1/2,46,127,12 13 14 11,1.41.06,1122,H/XB/TT1,2020_E192,21/22,21/22_420
11085,342,10,16/01/22,"ST / Turf / ""C+3""",1600,G,4,9,57,P F Yiu,K H Chan,5-1/4,28,128,1 1 1 10,1.36.04,1115,CP-/H1/XB1,2020_E192,21/22,21/22_342
11086,265,12,18/12/21,"ST / Turf / ""C+3""",1400,G,4,10,60,P F Yiu,M F Poon,6,26,131,13 9 8 12,1.23.04,1116,CP,2020_E192,21/22,21/22_265
